transaction_id,customer_id,merchant_id,device_id,ip_id,timestamp,amount,location,account_age_days,device_age_days,transactions_last_10min,failed_attempts,location_change,amount_deviation,behavior_risk_count,is_fraud,fraud_probability,anomaly_score,model_decision,device_customer_count,ip_customer_count,device_transaction_count,ip_transaction_count,shared_device,shared_ip,entity_risk_count,graph_risk_score,fraud_signal,anomaly_signal,raw_risk_score,expected_fraud_loss,false_positive_cost,approve_cost,verify_cost,review_cost,recommended_action,minimum_expected_cost,decision_is_intervention,actual_fraud,financial_exposure_score,risk_score,risk_explanation,final_action,final_intervention
TX_0005537,CUST_02472,MER_0010,DEV_03002,IP_01159,2026-06-09 15:46:00,7252.69,Mumbai,1319,13,7,3,1,11.178,5,1,0.9995922975948465,100.0,REVIEW,0.0,1.0,0.0,3.0,0,0,0,12.5,99.95922975948464,100.0,99.97146083163925,7249.733060843167,72.5269,7249.733060843167,1474.946612168633,437.48665304215865,REVIEW,437.48665304215865,1,1,100.0,99.97961487974231,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; multiple recent failed attempts; newly observed device; unusual transaction location,REVIEW,1
TX_0009589,CUST_00022,MER_0245,DEV_04688,IP_05757,2026-06-17 18:41:00,50064.41,Hyderabad,862,5,4,5,1,10.764,5,1,0.9995746962511227,100.0,REVIEW,1.0,1.0,3.0,8.0,0,0,0,32.5,99.95746962511227,100.0,99.97022873757858,50043.11741874168,500.64410000000004,50043.11741874168,10033.623483748333,2577.155870937086,REVIEW,2577.155870937086,1,1,100.0,99.97873481255613,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; multiple recent failed attempts; newly observed device; unusual transaction location,REVIEW,1
TX_0001749,CUST_00910,MER_0051,DEV_03926,IP_03555,2026-06-08 10:19:00,5000.0,Chennai,796,8,4,6,1,7.664,5,1,0.9995322598416635,100.0,REVIEW,0.0,1.0,0.0,6.0,0,0,0,17.0,99.95322598416635,100.0,99.96725818891645,4997.661299208317,50.0,4997.661299208317,1024.5322598416633,324.88306496041605,REVIEW,324.88306496041605,1,1,100.0,99.97661299208318,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; multiple recent failed attempts; newly observed device; unusual transaction location,REVIEW,1
TX_0004454,CUST_00813,MER_0289,DEV_03514,IP_02925,2026-06-25 16:17:00,12794.84,Mumbai,288,13,8,3,1,10.049,5,1,0.9995057719088883,100.0,REVIEW,0.0,1.0,0.0,7.0,0,0,0,18.5,99.95057719088884,100.0,99.96540403362218,12788.516430650721,127.9484,12788.516430650721,2582.7032861301436,714.4258215325366,REVIEW,714.4258215325366,1,1,100.0,99.97528859544443,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; multiple recent failed attempts; newly observed device; unusual transaction location,REVIEW,1
TX_0007440,CUST_01554,MER_0165,DEV_04984,IP_02337,2026-05-26 08:43:00,8134.42,Pune,838,10,7,2,1,11.613,4,1,0.9994996450112749,100.0,REVIEW,0.0,3.0,0.0,12.0,0,1,2,42.0,99.94996450112748,100.0,99.96497515078923,8130.349902372614,81.3442,8130.349902372614,1651.0699804745225,481.5174951186311,REVIEW,481.5174951186311,1,1,100.0,99.97498225056374,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0005889,CUST_03739,MER_0033,DEV_03479,IP_04196,2026-06-29 06:04:00,32955.0,Chennai,1912,7,4,3,1,10.267,5,1,0.9993744556881944,100.0,REVIEW,1.0,1.0,1.0,5.0,0,0,0,25.0,99.93744556881944,100.0,99.9562118981736,32934.38518720445,329.55,32934.38518720445,6611.877037440888,1721.7192593602238,REVIEW,1721.7192593602238,1,1,100.0,99.96872278440972,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; multiple recent failed attempts; newly observed device; unusual transaction location,REVIEW,1
TX_0018498,CUST_00820,MER_0131,DEV_04737,IP_02738,2026-06-22 07:07:00,7771.83,Kochi,673,13,11,5,1,4.536,5,1,0.9993304949754211,100.0,REVIEW,0.0,3.0,0.0,14.0,0,1,2,44.0,99.93304949754211,100.0,99.95313464827947,7766.626720764827,77.7183,7766.626720764827,1578.325344152965,463.3313360382417,REVIEW,463.3313360382417,1,1,100.0,99.96652474877106,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; multiple recent failed attempts; newly observed device; unusual transaction location,REVIEW,1
TX_0015008,CUST_03360,MER_0199,DEV_00139,IP_02145,2026-06-20 00:58:00,9160.05,Mumbai,558,1,4,6,1,8.442,5,1,0.9991493508943362,100.0,REVIEW,0.0,1.0,0.0,5.0,0,0,0,15.5,99.91493508943363,100.0,99.94045456260353,9152.258011659664,91.6005,9152.258011659664,1855.4516023319322,532.6129005829836,REVIEW,532.6129005829836,1,1,100.0,99.95746754471682,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; multiple recent failed attempts; newly observed device; unusual transaction location,REVIEW,1
TX_0006898,CUST_03611,MER_0177,DEV_03223,IP_02823,2026-06-11 05:44:00,5000.0,Ahmedabad,326,13,4,6,1,4.938,5,1,0.9990387230968736,100.0,REVIEW,1.0,2.0,1.0,7.0,0,1,1,36.0,99.90387230968736,100.0,99.93271061678115,4995.193615484368,50.0,4995.193615484368,1024.0387230968734,324.7596807742186,REVIEW,324.7596807742186,1,1,100.0,99.95193615484368,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; multiple recent failed attempts; newly observed device; unusual transaction location,REVIEW,1
TX_0016169,CUST_00022,MER_0064,DEV_00290,IP_05757,2026-06-09 21:25:00,36019.27,Pune,862,12,10,2,1,7.744,4,1,0.9989118375052531,100.0,REVIEW,0.0,1.0,0.0,8.0,0,0,0,20.0,99.89118375052531,100.0,99.92382862536772,35980.075181297834,360.1927,35980.075181297834,7221.015036259565,1874.0037590648933,REVIEW,1874.0037590648933,1,1,100.0,99.94559187526266,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0004600,CUST_02482,MER_0204,DEV_04341,IP_00209,2026-06-16 16:52:00,11713.11,Kochi,738,11,11,2,1,9.124,4,1,0.9983853608221825,100.0,REVIEW,0.0,2.0,0.0,11.0,0,1,2,32.5,99.83853608221825,100.0,99.88697525755278,11694.197553699914,117.1311,11694.197553699914,2363.8395107399824,659.7098776849963,REVIEW,659.7098776849963,1,1,100.0,99.91926804110912,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0004954,CUST_03875,MER_0089,DEV_03112,IP_00084,2026-06-19 12:47:00,3040.87,Delhi,860,1,6,5,0,1.758,3,1,0.9988654754503706,99.82022771156535,REVIEW,0.0,2.0,0.0,9.0,0,1,1,29.5,99.88654754503706,99.82022771156535,99.86665159499555,3037.4200583327683,30.4087,3037.4200583327683,632.4840116665536,226.87100291663856,REVIEW,226.87100291663856,1,1,100.0,99.88934208598813,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0019229,CUST_00766,MER_0067,DEV_03805,IP_02639,2026-06-18 09:06:00,8991.65,Ahmedabad,905,12,6,2,1,9.165,4,1,0.9977557780595405,100.0,REVIEW,0.0,2.0,0.0,12.0,0,1,2,34.0,99.77557780595406,100.0,99.84290446416783,8971.470741789068,89.9165,8971.470741789068,1819.2941483578131,523.5735370894538,REVIEW,523.5735370894538,1,1,100.0,99.88778890297704,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0002191,CUST_01066,MER_0140,DEV_02399,IP_01263,2026-06-28 06:07:00,13122.82,Chennai,410,12,9,2,1,9.735,4,1,0.996939033672902,100.0,REVIEW,1.0,4.0,4.0,9.0,0,1,1,57.5,99.6939033672902,100.0,99.78573235710314,13082.651489863432,131.2282,13082.651489863432,2641.5302979726857,729.1325744931722,REVIEW,729.1325744931722,1,1,100.0,99.8469516836451,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0016027,CUST_01200,MER_0242,DEV_00411,IP_05902,2026-06-13 02:17:00,5000.0,Pune,469,3,9,2,1,16.77,4,1,0.9962372332129114,100.0,REVIEW,0.0,2.0,0.0,10.0,0,1,2,31.0,99.62372332129114,100.0,99.73660632490379,4981.186166064556,50.0,4981.186166064556,1021.2372332129111,324.059308303228,REVIEW,324.059308303228,1,1,100.0,99.81186166064558,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0002603,CUST_01422,MER_0078,DEV_03146,IP_05932,2026-06-11 08:18:00,18236.95,Ahmedabad,1003,3,10,2,1,8.398,4,1,0.9956416150716516,100.0,REVIEW,1.0,3.0,4.0,10.0,0,1,2,53.0,99.56416150716517,100.0,99.69491305501562,18157.46635198096,182.36950000000002,18157.46635198096,3656.493270396191,982.8733175990487,REVIEW,982.8733175990487,1,1,100.0,99.78208075358259,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0017396,CUST_03517,MER_0208,DEV_00316,IP_04981,2026-06-17 08:30:00,2935.99,Ahmedabad,959,12,4,4,0,0.959,3,1,0.9971634448941796,99.42073373726613,REVIEW,0.0,1.0,0.0,1.0,0,0,0,9.5,99.71634448941796,99.42073373726613,99.62766126377241,2927.6619025748623,29.3599,2927.6619025748623,610.5323805149724,221.38309512874324,REVIEW,221.38309512874324,1,1,100.0,99.68439236588881,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0013834,CUST_02565,MER_0145,DEV_04222,IP_00513,2026-06-16 09:51:00,1931.58,Bengaluru,568,7,6,5,0,1.198,3,1,0.9986730609222676,99.80025301285039,REVIEW,2.0,2.0,10.0,5.0,1,1,3,54.5,99.86730609222676,99.80025301285039,99.84719016841385,1929.0169110162335,19.3158,1929.0169110162335,410.8033822032466,171.45084555081178,REVIEW,171.45084555081178,1,1,99.02815800244562,99.67936055045762,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0015786,CUST_01057,MER_0017,DEV_02505,IP_05356,2026-06-06 17:30:00,4256.45,Hyderabad,2951,11,6,5,0,1.679,3,1,0.9935279515410436,99.98002530128504,REVIEW,1.0,3.0,6.0,13.0,0,1,2,60.5,99.35279515410436,99.98002530128504,99.54096419825855,4228.902049336874,42.5645,4228.902049336874,870.7804098673747,286.4451024668439,REVIEW,286.4451024668439,1,1,100.0,99.67040516743769,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0017539,CUST_03578,MER_0207,DEV_00307,IP_00398,2026-06-21 21:55:00,5000.0,Ahmedabad,721,3,11,2,1,6.455,4,1,0.9933038580578708,100.0,REVIEW,3.0,2.0,11.0,9.0,1,1,3,70.0,99.33038580578707,100.0,99.53127006405094,4966.519290289354,50.0,4966.519290289354,1018.3038580578706,323.32596451446796,REVIEW,323.32596451446796,1,1,100.0,99.66519290289354,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0003801,CUST_02363,MER_0234,DEV_03937,IP_01567,2026-06-22 14:10:00,5632.74,Kochi,951,2,7,2,1,5.871,4,1,0.9931332673005832,100.0,REVIEW,1.0,2.0,1.0,10.0,0,1,2,40.5,99.31332673005832,100.0,99.51932871104081,5594.061480054686,56.3274,5594.061480054686,1143.812296010937,354.7030740027346,REVIEW,354.7030740027346,1,1,100.0,99.65666336502916,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0001294,CUST_01460,MER_0223,DEV_01209,IP_01511,2026-05-27 08:20:00,6716.43,Kochi,674,10,10,2,1,5.498,4,1,0.9918706824514544,100.0,REVIEW,1.0,1.0,3.0,5.0,0,0,0,28.0,99.18706824514544,100.0,99.43094777160181,6661.830007737422,67.1643,6661.830007737422,1357.366001547484,408.0915003868714,REVIEW,408.0915003868714,1,1,100.0,99.59353412257272,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0017075,CUST_01227,MER_0164,DEV_03959,IP_00773,2026-06-09 02:04:00,2471.31,Bengaluru,563,524,13,3,0,1.28,2,1,0.9935574686732823,99.61382249151075,REVIEW,3.0,2.0,13.0,9.0,1,1,3,73.0,99.35574686732824,99.61382249151075,99.43316955458297,2455.388507906969,24.7131,2455.388507906969,516.0777015813937,197.76942539534855,REVIEW,197.76942539534855,1,1,100.0,99.56202018111733,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0004798,CUST_02709,MER_0288,DEV_04633,IP_00023,2026-06-25 15:24:00,1951.39,Mumbai,1154,6,2,4,0,0.817,2,1,0.9968880929752043,99.01458153006192,REVIEW,2.0,0.0,6.0,0.0,1,0,1,25.0,99.68880929752044,99.01458153006192,99.48654096728288,1945.317455750884,19.513900000000003,1945.317455750884,414.0634911501767,172.26587278754428,REVIEW,172.26587278754428,1,1,99.8649639994747,99.52177190767372,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0015138,CUST_00457,MER_0279,DEV_02168,IP_02857,2026-06-07 09:05:00,2454.3,Bengaluru,468,1,0,4,0,1.143,2,1,0.9937209698472973,99.43405020307611,REVIEW,1.0,3.0,4.0,13.0,0,1,2,57.5,99.37209698472972,99.43405020307611,99.39068295023364,2438.889376296222,24.543000000000003,2438.889376296222,512.7778752592443,196.94446881481122,REVIEW,196.94446881481122,1,1,100.0,99.5162635532877,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0012064,CUST_03800,MER_0214,DEV_03458,IP_00475,2026-06-28 10:28:00,2277.8,Pune,718,4,2,3,0,1.152,2,1,0.9969504783396801,98.6217457886677,REVIEW,0.0,1.0,0.0,3.0,0,0,0,12.5,99.695047833968,98.6217457886677,99.37305722037792,2270.8537995621236,22.778000000000002,2270.8537995621236,479.1707599124246,188.5426899781063,REVIEW,188.5426899781063,1,1,100.0,99.43404765358432,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0000243,CUST_00817,MER_0198,DEV_04945,IP_00498,2026-06-20 10:30:00,3681.81,Kolkata,881,22,4,7,0,0.998,2,1,0.9925265441642188,99.30754377788135,REVIEW,2.0,1.0,6.0,5.0,1,0,1,40.5,99.25265441642188,99.30754377788135,99.2691212248597,3654.2941555692623,36.8181,3654.2941555692623,755.8588311138523,257.7147077784633,REVIEW,257.7147077784633,1,1,100.0,99.41859034157534,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0018097,CUST_00167,MER_0299,DEV_03629,IP_05695,2026-05-25 07:19:00,2565.8,Kochi,771,36,9,3,0,1.372,2,1,0.9902415096339267,99.68706305346561,REVIEW,1.0,1.0,4.0,4.0,0,0,0,28.0,99.02415096339267,99.68706305346561,99.22302459041455,2540.761665418729,25.658,2540.761665418729,533.1523330837457,202.03808327093657,REVIEW,202.03808327093657,1,1,100.0,99.41819439773602,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0006727,CUST_03942,MER_0219,DEV_03460,IP_01921,2026-05-28 14:12:00,5000.0,Ahmedabad,1160,13,10,2,1,4.227,4,1,0.986857691106772,100.0,REVIEW,1.0,1.0,6.0,11.0,0,0,1,41.5,98.6857691106772,100.0,99.08003837747404,4934.28845553386,50.0,4934.28845553386,1011.8576911067717,321.7144227766932,REVIEW,321.7144227766932,1,1,100.0,99.3428845553386,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
TX_0014107,CUST_02769,MER_0245,DEV_04668,IP_05149,2026-05-31 12:18:00,3801.18,Kochi,1384,14,6,3,0,1.559,2,1,0.9849693828034947,99.81356947866037,REVIEW,2.0,1.0,3.0,5.0,1,0,1,36.0,98.49693828034947,99.81356947866037,98.89192763984273,3744.045918524988,38.0118,3744.045918524988,773.8091837049974,262.2022959262496,REVIEW,262.2022959262496,1,1,100.0,99.19253998377285,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0004378,CUST_00010,MER_0023,DEV_01623,IP_05794,2026-06-12 16:26:00,2810.65,Bengaluru,583,6,2,4,0,1.673,2,1,0.988206835104601,99.18769558559158,REVIEW,3.0,2.0,14.0,6.0,1,1,3,69.0,98.8206835104601,99.18769558559158,98.93078713299954,2777.5035410867467,28.1065,2777.5035410867467,580.5007082173493,213.87517705433746,REVIEW,213.87517705433746,1,1,100.0,99.16665043090752,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0006755,CUST_01221,MER_0234,DEV_02927,IP_03127,2026-06-21 11:24:00,7233.63,Delhi,738,12,4,2,1,6.647,4,1,0.9831122627374007,100.0,REVIEW,0.0,2.0,0.0,7.0,0,1,1,26.5,98.31122627374008,100.0,98.81785839161805,7111.470357105144,72.33630000000001,7111.470357105144,1447.2940714210285,430.57351785525753,REVIEW,430.57351785525753,1,1,100.0,99.15561313687004,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity; newly observed device; unusual transaction location,REVIEW,1
